"♪ Ilias's ears hear everything" -> "♪ Ilias's ears hear everything"
"メカ法王様、あたしにも絵本よんで～！" -> "King Mechaku, I also write a picture book ~!"
"【サン・イリア王】" -> "【King of Saint Iria】"
"うむ、少し待っていたまえ。" -> "Well, wait a while."
"妖精達と一緒に『かいぞくじまのぼうけん』を読んであげよう。" -> "Let's read \"Kajuujima no Bouken\" with the fairies."
"【ルシフィナちゃん】" -> "【Lucifina】"
"わ～い♪" -> "I"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【ミカエラちゃん】" -> "【Michaela】"
"イヤよ……" -> "I will not ..."
"【魅月】" -> "【Tsukiyuki】"
"これを預かってもらえますか……？" -> "Could you keep this ...?"
"【魅月】" -> "【Tsukiyuki】"
"これを預かってもらえますか……？" -> "Could you keep this ...?"
"【魅月】" -> "【Tsukiyuki】"
"これを預かってもらえますか……？" -> "Could you keep this ...?"
"【魅月】" -> "【Tsukiyuki】"
"これを預かってもらえますか……？" -> "Could you keep this ...?"
"【魅月】" -> "【Tsukiyuki】"
"清く正しく生きるのは疲れます。" -> "I am tired of being clean and living correctly."
"たまには敵や男性を嫐って、鬱憤を晴らさなければ……" -> "Occasionally, you must take enemies and men, and you have to clear up your anger ......"
"メニュー" -> "menu"
"【ソフィア】" -> "【Sofia】"
"あなたは、ラミアの巫女ですか。" -> "Are you a Lamaia shrine maiden?"
"親近感が湧きますね……" -> "Familiarity will spring up ..."
"【魅月】" -> "【Tsukiyuki】"
"あなたも、神に仕える身なのですね……" -> "You are also the one who serves God ...."
"お互い、清く正しく生きましょう。" -> "Let's live each other cleanly and correctly."
"【ソフィア】" -> "【Sofia】"
"清く……" -> "Be pure"
"【魅月】" -> "【Tsukiyuki】"
"正しく……" -> "Correctly ......"
"【ソフィア】" -> "【Sofia】"
"……………………" -> "........................"
"【魅月】" -> "【Tsukiyuki】"
"……………………" -> "........................"
"メニュー" -> "menu"
"【白蛇様】" -> "【White Snake】"
"のう蛇巫女よ。" -> "A serpent shrine maiden."
"蛇神社を全国に広げる、良い手段はないものか……" -> "There is no good means to spread the snake shrine nationwide ... ...."
"【魅月】" -> "【Tsukiyuki】"
"より優れた偶像化……つまりはアイドルです。" -> "Better idolat ... ... that is idle."
"白蛇様がアイドルとしてデビューするのはいかがでしょう。" -> "How about Mr. White Snake making debut as an idol?"
"【白蛇様】" -> "【White Snake】"
"確かに妾は、歌って踊れるプリティーラミアじゃが……" -> "Surely, I can sing and dance Pretty Lamia ... ..."
"流石にこっぱずかしいのう。" -> "I'm curious about running."
"【魅月】" -> "【Tsukiyuki】"
"ならば、私が……いえいえ、失礼。" -> "Then, I ... ... No, I am sorry."
"メニュー" -> "menu"
"【まや】" -> "【Maya】"
"ねぇ、魅月ちゃん。" -> "Hey, Miyatti-chan."
"巫女の生き方って、堅苦しくない……？" -> "A shrine maiden 's way of living is not stiff ... ....?"
"【魅月】" -> "【Tsukiyuki】"
"清く正しく生きてこその巫女……" -> "A shrine maiden who is clean and correctly alive ......"
"私達は汚れなき存在でなければならないのです。" -> "We have to be dirty."
"【まや】" -> "【Maya】"
"でも魅月ちゃん……よく男を食い荒らしてるよね？" -> "But Tsukiyuki ...... You often eaten the man, are not you?"
"【魅月】" -> "【Tsukiyuki】"
"さて、何の事やら……" -> "Well, what do ......"
"メニュー" -> "menu"
"【アルビーナ】" -> "【Albina】"
"巫女なんてやってて、よく禁欲できるよね。" -> "You can do as a shrine maiden, you can often abstain."
"本当は、欲望を解放したいでしょ？" -> "Actually, you want to release your desire, do not you?"
"【魅月】" -> "【Tsukiyuki】"
"そ、そんな事はありません……" -> "Well, there is not such a thing ......"
"【アルビーナ】" -> "【Albina】"
"煩悩解放しちゃえ～♪" -> "Liberate your desire ~ ♪"
"欲にまみれちゃえ～♪" -> "Charmen with greed ~ ♪"
"【魅月】" -> "【Tsukiyuki】"
"あぅぅっ……！　や、やめて下さい……！" -> "Ah huh ...! Or, stop it ... ...!"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【魅月】" -> "【Tsukiyuki】"
"今は仕事が忙しいので……" -> "I am busy with work now ...."
"【魅月】" -> "【Tsukiyuki】"
"今は仕事が忙しいので……" -> "I am busy with work now ...."
"【まや】" -> "【Maya】"
"これ、役に立ちそう？" -> "Does this seem useful?"
"【まや】" -> "【Maya】"
"これ、役に立ちそう？" -> "Does this seem useful?"
"【まや】" -> "【Maya】"
"これ、役に立ちそう？" -> "Does this seem useful?"
"【まや】" -> "【Maya】"
"これ、役に立ちそう？" -> "Does this seem useful?"
"【まや】" -> "【Maya】"
"クモの巫女さんだよ～♪" -> "It is a spiderman of a spider ~ ♪"
"巣作りしちゃうよ～♪" -> "I will make a nest ~ ♪"
"メニュー" -> "menu"
"【まや】" -> "【Maya】"
"ねぇ、魅月ちゃん。" -> "Hey, Miyatti-chan."
"巫女の生き方って、堅苦しくない……？" -> "A shrine maiden 's way of living is not stiff ... ....?"
"【魅月】" -> "【Tsukiyuki】"
"清く正しく生きてこその巫女……" -> "A shrine maiden who is clean and correctly alive ......"
"私達は汚れなき存在でなければならないのです。" -> "We have to be dirty."
"【まや】" -> "【Maya】"
"でも魅月ちゃん……よく男を食い荒らしてるよね？" -> "But Tsukiyuki ...... You often eaten the man, are not you?"
"【魅月】" -> "【Tsukiyuki】"
"さて、何の事やら……" -> "Well, what do ......"
"メニュー" -> "menu"
"【まや】" -> "【Maya】"
"土蜘蛛様！　ヤマタイに、蜘蛛神社を作りませんか？" -> "Mr. Tsuchida! Why do not you make a spider shrine in Yamatai?"
"【ミズキ】" -> "【Mizuki】"
"それは、面白いかもしれませんが……" -> "It might be interesting, but ..."
"果たして人は来るのでしょうか？" -> "Will people really come?"
"【まや】" -> "【Maya】"
"蜘蛛の巣を張って、近くの人を捕まえちゃうとか……" -> "I stretch the spider 's nest and catch nearby people ... ..."
"【ミズキ】" -> "【Mizuki】"
"それではただの餌場ではないですか……" -> "Then, is not it just a feeding ground? ..."
"メニュー" -> "menu"
"【アラーニェ】" -> "【Aranje】"
"巫女をやっているアラクネか……" -> "Is arachune doing a shrine maiden ......"
"禁欲的な生き方など、我が同胞に出来るものなのか……？" -> "Is it possible for my compatriots, such as an ascetic way of life ...?"
"【まや】" -> "【Maya】"
"禁欲はしているつもりですけど……" -> "I'm planning to abstinence ... ..."
"一日三食のステーキは欠かせませんよね♪" -> "Steak of three meals a day is indispensable ♪ ♪"
"【アラーニェ】" -> "【Aranje】"
"私より貪欲ではないか！" -> "I am greedy than I am!"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【まや】" -> "【Maya】"
"今日はイヤ～！" -> "I have no idea today!"
"【ウラヌス】" -> "【Uranus】"
"これを授けましょう……" -> "Let's give this ... ...."
"【ウラヌス】" -> "【Uranus】"
"これを授けましょう……" -> "Let's give this ... ...."
"【ウラヌス】" -> "【Uranus】"
"これを授けましょう……" -> "Let's give this ... ...."
"【ウラヌス】" -> "【Uranus】"
"これを授けましょう……" -> "Let's give this ... ...."
"【ウラヌス】" -> "【Uranus】"
"聖獣の力、今こそ見せましょう。" -> "Let's show the power of Holy Beast now."
"……背にのると、取り込まれるから危険ですよ。" -> "...... It will be dangerous to get in as you get on your back."
"メニュー" -> "menu"
"【ポチ】" -> "【Pochi】"
"……………………" -> "........................"
"【ウラヌス】" -> "【Uranus】"
"聖獣さんだ！って、言ってくれないのですか……？" -> "It's a holy animal! Will not you tell me ...?"
"【ポチ】" -> "【Pochi】"
"えっ、獣なの？　ウソだぁ……" -> "Eh, are you a beast? It's a lie ...."
"【ウラヌス】" -> "【Uranus】"
"本当ですよ、私は聖獣なのです……" -> "It is true, I am a sacred beast ......"
"【ポチ】" -> "【Pochi】"
"……………………" -> "........................"
"【ウラヌス】" -> "【Uranus】"
"……………………" -> "........................"
"【ポチ】" -> "【Pochi】"
"………聖獣さんだ！" -> "... ... Holy beast!"
"【ウラヌス】" -> "【Uranus】"
"ウフフッ。" -> "Uhufu."
"メニュー" -> "menu"
"【ルシフィナちゃん】" -> "【Lucifina】"
"わっ，聖獣だ！" -> "Wow, it is a Holy Beast!"
"ねぇねぇ、背中に乗っていい？" -> "Hey, can I get on my back?"
"【ウラヌス】" -> "【Uranus】"
"ええ、いいですよ……" -> "Well, that's fine ..."
"【ルシフィナちゃん】" -> "【Lucifina】"
"なんだか、にゅるにゅるしてる……" -> "Somehow, I'm curious ..."
"【ウラヌス】" -> "【Uranus】"
"下半身から獲物を取り込む構造ですので……" -> "It's a structure to capture prey from the lower body ..."
"……すみません。" -> "……Excuse me."
"メニュー" -> "menu"
"【ウラヌス】" -> "【Uranus】"
"エリシエルですか。" -> "Elisiel?"
"相変わらず、不気味な実のなる体なのですね……" -> "As ever, it is a creepy fruit body ..."
"【エリシエル】" -> "【Elisiel】"
"誰かと思えば、ウラヌスですか……" -> "If someone thinks it is Uranus ......"
"聖獣などと言いつつ、敵を食らう見境無しの野蛮獣……" -> "Savage beasts who do not have an obstacle to eat enemies while saying sacred beasts ......"
"【ウラヌス】" -> "【Uranus】"
"……………………" -> "........................"
"【エリシエル】" -> "【Elisiel】"
"……………………" -> "........................"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【ウラヌス】" -> "【Uranus】"
"今はまだ、その時ではありません……" -> "It is not that time yet ... now."
"【ウラヌス】" -> "【Uranus】"
"今はまだ、その時ではありません……" -> "It is not that time yet ... now."
"【ヘリエル】" -> "【Heliell】"
"これ、あげる……" -> "L give this to you……"
"【ヘリエル】" -> "【Heliell】"
"これ、あげる……" -> "L give this to you……"
"【ヘリエル】" -> "【Heliell】"
"これ、あげる……" -> "L give this to you……"
"【ヘリエル】" -> "【Heliell】"
"この世界、ぜんぶ髪で包みたいな……" -> "I want to wrap this world with all kinds of hair ......"
"人も家も大地も海も、ぜ～んぶ♪" -> "People, homes, earth and ocean, ぜ ん ぶ ぶ ♪"
"【ヘリエル】" -> "【Heliell】"
"髪が伸びるよ……" -> "My hair will grow ..."
"大地を包むよ……" -> "I will wrap the earth ..."
"メニュー" -> "menu"
"【ツバキ】" -> "[Camellia]"
"）" -> ")"
"おや、あんたも髪が伸びるのかい。" -> "Oh my, will you have hair growing too?"
"【ヘリエル】" -> "【Heliell】"
"にょきにょき伸びるよ。" -> "I will stretch out."
"空間を覆い尽くすくらい……" -> "It covers the space ..."
"【ツバキ】" -> "[Camellia]"
"）" -> ")"
"あたしは、そこまでは伸びないねぇ。" -> "I will not extend that far."
"そんなに伸ばすと、腹も減るんじゃないかい？" -> "If you stretch so much, you will also get hungry?"
"【ヘリエル】" -> "【Heliell】"
"伸ばした髪から、色々吸収するの。" -> "I absorb a lot from the hair that I stretched."
"お腹いっぱいになるよ……" -> "I will be full of stomach ......"
"【ツバキ】" -> "[Camellia]"
"）" -> ")"
"色々、ねぇ……" -> "Various, hey ...."
"メニュー" -> "menu"
"【エデン】" -> "【Eden】"
"ヘリエル、しばらく見ないうちにずいぶん髪が伸びましたね……" -> "Hellier, my hair has grown quite a while ago ...."
"【ヘリエル】" -> "【Heliell】"
"侵蝕されたの……" -> "It was eroded ..."
"【エデン】" -> "【Eden】"
"……寝食？" -> "... ... Bedtime?"
"寝食を重ねているうち、そんなに髪が伸びたのですね。" -> "His hair grew so much while I was lying down."
"【ヘリエル】" -> "【Heliell】"
"エデン様の髪も、伸びないかな……" -> "I wonder if Eden's hair will grow, too ...."
"メニュー" -> "menu"
"【アルシエル】" -> "【Alciel】"
"ヘリエル……" -> "Helier ..."
"転移してしまった我々は、なぜ存在する……？" -> "Why do we exist that have metastasized ...?"
"【ヘリエル】" -> "【Heliell】"
"世界のためかな……？" -> "Is it for the world ...?"
"【アルシエル】" -> "【Alciel】"
"異界に生きる我等が、世界を異界から救う……" -> "We live in a different world save the world from a different world ..."
"奇妙な事だ……" -> "It's strange ......"
"【ヘリエル】" -> "【Heliell】"
"でも、やる価値がある……" -> "But it is worth doing ......"
"そう思っているからこそ、アルシエルもここにいるんだよね。" -> "That's why Alciel is here as well."
"メニュー" -> "menu"
"メニュー" -> "menu"
"【ヘリエル】" -> "【Heliell】"
"今はイヤ……" -> "I hate it now ..."
"【ヘリエル】" -> "【Heliell】"
"今はイヤ……" -> "I hate it now ..."
"【ヘリエル】" -> "【Heliell】"
"今はイヤ……" -> "I hate it now ..."
"【ヘリエル】" -> "【Heliell】"
"今はイヤ……" -> "I hate it now ..."
"【ヘリエル】" -> "【Heliell】"
"今はイヤ……" -> "I hate it now ..."
"【エリシエル】" -> "【Elisiel】"
"このような実が成りました……" -> "This kind of fruit has grown ... ..."
"【エリシエル】" -> "【Elisiel】"
"このような実が成りました……" -> "This kind of fruit has grown ... ..."
"【エリシエル】" -> "【Elisiel】"
"このような実が成りました……" -> "This kind of fruit has grown ... ..."
"【エリシエル】" -> "【Elisiel】"
"このような実が成りました……" -> "This kind of fruit has grown ... ..."
"【エリシエル】" -> "【Elisiel】"
"私の果実を、盗み食いしようとする者が多くて困ります。" -> "There are a lot of people trying to steal my fruit."
"逆に取り込まれてしまうというのに……" -> "To the contrary it is taken in ... ..."
"メニュー" -> "menu"
"【ミカエラちゃん】" -> "【Michaela】"
"エリシエル……" -> "Elisiel ..."
"実をひとつ、食べていい？" -> "Can you eat one fruit?"
"【エリシエル】" -> "【Elisiel】"
"どうぞ、召し上がって下さい。" -> "Please, please eat."
"【ミカエラちゃん】" -> "【Michaela】"
"もぐもぐ……賢くなった気がする。" -> "Munching ... I feel clever."
"【エリシエル】" -> "【Elisiel】"
"ええ、知恵の実ですから……" -> "Yes, since it is the fruit of wisdom ... ..."
"【ミカエラちゃん】" -> "【Michaela】"
"裸でいるって、ちょっと恥ずかしい……" -> "It's a bit embarrassing that you are naked ... ..."
"【エリシエル】" -> "【Elisiel】"
"恥を知ったのですね……" -> "I was ashamed ... ..."
"メニュー" -> "menu"
"【エリシエル】" -> "【Elisiel】"
"あなたは邪悪なアルラウネですね……" -> "You are an evil Al-Raune ...."
"植物を司る私には分かります。" -> "I understand that plant control."
"【ベラドンナ】" -> "【Belladonna】"
"ワルラウネっていう名前だし……" -> "It's called Wallaunee ... ..."
"馬鹿でも分かると思うけど。" -> "I think that even idiots can understand."
"【エリシエル】" -> "【Elisiel】"
"その名に悪を掲げるなど、なんという邪悪なのです！" -> "Evil is listed in that name, what is evil!"
"【ベラドンナ】" -> "【Belladonna】"
"ネーミングセンスに欠けるだけなんだけどね……" -> "It's just a lack of naming sense ...."
"メニュー" -> "menu"
"【ウラヌス】" -> "【Uranus】"
"エリシエルですか。" -> "Elisiel?"
"相変わらず、不気味な実のなる体なのですね……" -> "As ever, it is a creepy fruit body ..."
"【エリシエル】" -> "【Elisiel】"
"誰かと思えば、ウラヌスですか……" -> "If someone thinks it is Uranus ......"
"聖獣などと言いつつ、敵を食らう見境無しの野蛮獣……" -> "Savage beasts who do not have an obstacle to eat enemies while saying sacred beasts ......"
"【ウラヌス】" -> "【Uranus】"
"……………………" -> "........................"
"【エリシエル】" -> "【Elisiel】"
"……………………" -> "........................"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【エリシエル】" -> "【Elisiel】"
"園芸で忙しいので……" -> "Because I am busy with gardening ... ..."
"【エリシエル】" -> "【Elisiel】"
"園芸で忙しいので……" -> "Because I am busy with gardening ... ..."
"【キューピー】" -> "【Kewpie】"
"これ、あげる～♪" -> "I'll give you this ♪ ~ ♪"
"【キューピー】" -> "【Kewpie】"
"これ、あげる～♪" -> "I'll give you this ♪ ~ ♪"
"【キューピー】" -> "【Kewpie】"
"これ、あげる～♪" -> "I'll give you this ♪ ~ ♪"
"【キューピー】" -> "【Kewpie】"
"これ、あげる～♪" -> "I'll give you this ♪ ~ ♪"
"【キューピー】" -> "【Kewpie】"
"あたしは、愛のキューピッド♪" -> "I'm Cupid of Love ♪"
"みんなでエッチになろうよ～♪" -> "Let's be an etch together ~ ♪"
"メニュー" -> "menu"
"【キューピー】" -> "【Kewpie】"
"わ～い♪　シロクマちゃんだ～♪" -> "Wow ~ ♪ Polar Bear - chan ♪"
"【クヌート】" -> "【Knut】"
"キューピーちゃん、ぬくぬく……" -> "Kewpie-chan, warmth ... ..."
"【キューピー】" -> "【Kewpie】"
"はぐはぐ～♪　あったか～い♪" -> "Do you feel wrong ~ ♪ ♪ ♪"
"【クヌート】" -> "【Knut】"
"ぬくぬく……♪" -> "Warmth ... ♪"
"メニュー" -> "menu"
"【キューピー】" -> "【Kewpie】"
"ヴィクトリアちゃん、遊ぼうよ～！" -> "Victoria, let's play ~!"
"【ヴィクトリア】" -> "【Victoria】"
"私達には、任務があるの……" -> "We have a duty ... ..."
"遊んでいる暇はないわ。" -> "I have no time to play."
"【キューピー】" -> "【Kewpie】"
"うぇ～ん！　遊ぼうよ～！" -> "Well! Let's play!"
"【ヴィクトリア】" -> "【Victoria】"
"……………………" -> "........................"
"【ヴィクトリア】" -> "【Victoria】"
"……ちょっとだけよ。" -> "...... just a bit."
"【キューピー】" -> "【Kewpie】"
"わ～い！" -> "I"
"メニュー" -> "menu"
"【エデン】" -> "【Eden】"
"キューピッド、ちゃんとイリアス様のために働いていますか？" -> "Cupid, do you work properly for Iliad?"
"サボってはいませんか……？" -> "Does not Sabo say ...?"
"【キューピー】" -> "【Kewpie】"
"もちろん！　ちゃんと働いてますよ～♪" -> "of course! I work properly ~ ♪"
"【エデン】" -> "【Eden】"
"しかし昨日の午後は、ずっとアリの巣を眺めていましたね。" -> "But yesterday afternoon, I was watching Ali's nest all along."
"エデンアイにはお見通しですよ……" -> "We are looking forward to Eden Eye ......"
"【キューピー】" -> "【Kewpie】"
"ご、ごめんなさ～い！" -> "Sorry, sorry!"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【キューピー】" -> "【Kewpie】"
"やーだよー♪" -> "Yeah you ー ♪"
"【キューピー】" -> "【Kewpie】"
"やーだよー♪" -> "Yeah you ー ♪"
"【ヴィクトリア】" -> "【Victoria】"
"受け取りなさい……" -> "Receive ......"
"【ヴィクトリア】" -> "【Victoria】"
"受け取りなさい……" -> "Receive ......"
"【ヴィクトリア】" -> "【Victoria】"
"受け取りなさい……" -> "Receive ......"
"【ヴィクトリア】" -> "【Victoria】"
"受け取りなさい……" -> "Receive ......"
"【ヴィクトリア】" -> "【Victoria】"
"行きましょう、誰を倒せばいいの……？" -> "Let's go, who should be defeated ...?"
"メニュー" -> "menu"
"【ミカエラちゃん】" -> "【Michaela】"
"ヴィクトリア、ちゃんとイリアス様に尽くしてる……？" -> "Victoria, I'm doing my best for Iliads ...?"
"【ヴィクトリア】" -> "【Victoria】"
"ええ、もちろん……" -> "Yes, of course……"
"【ミカエラちゃん】" -> "【Michaela】"
"そう……" -> "so……"
"昨日の午後は、ずっとシロクマ娘と戯れていたみたいだけど。" -> "Yesterday afternoon, I seem to have been playing with polar bear daughter forever."
"【ヴィクトリア】" -> "【Victoria】"
"あ、あれは……その……" -> "Oh, that ... ... that ... ..."
"【ミカエラちゃん】" -> "【Michaela】"
"あたしとミカエラちゃんも、一緒に遊ぶね……" -> "Me and Mikaela also play together ..."
"【ヴィクトリア】" -> "【Victoria】"
"はい、どうぞ……" -> "here you are……"
"どうかエデン様には内緒にして下さい……" -> "Please keep it to Eden ... ..."
"メニュー" -> "menu"
"【ヴィクトリア】" -> "【Victoria】"
"……………………" -> "........................"
"【クヌート】" -> "【Knut】"
"どうしたの……？" -> "What's wrong……?"
"【ヴィクトリア】" -> "【Victoria】"
"……ちょっとだけ、抱っこしていい？" -> "... ... Can I hug you for a moment?"
"【クヌート】" -> "【Knut】"
"いいよ……" -> "OK……"
"【ヴィクトリア】" -> "【Victoria】"
"あったかい……" -> "hot……"
"【クヌート】" -> "【Knut】"
"ぬくぬく……♪" -> "Warmth ... ♪"
"メニュー" -> "menu"
"【キューピー】" -> "【Kewpie】"
"ヴィクトリアちゃん、遊ぼうよ～！" -> "Victoria, let's play ~!"
"【ヴィクトリア】" -> "【Victoria】"
"私達には、任務があるの……" -> "We have a duty ... ..."
"遊んでいる暇はないわ。" -> "I have no time to play."
"【キューピー】" -> "【Kewpie】"
"うぇ～ん！　遊ぼうよ～！" -> "Well! Let's play!"
"【ヴィクトリア】" -> "【Victoria】"
"……………………" -> "........................"
"【ヴィクトリア】" -> "【Victoria】"
"……ちょっとだけよ。" -> "...... just a bit."
"【キューピー】" -> "【Kewpie】"
"わ～い！" -> "I"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【ヴィクトリア】" -> "【Victoria】"
"私は罰しか与えられないわ……" -> "I can only be punished ... ..."
"【エンジェルズ】" -> "【Angels】"
"これを使うがいい。" -> "You should use this."
"【エンジェルズ】" -> "【Angels】"
"これを使うがいい。" -> "You should use this."
"【エンジェルズ】" -> "【Angels】"
"これを使うがいい。" -> "You should use this."
"【エンジェルズ】" -> "【Angels】"
"これを使うがいい。" -> "You should use this."
"【エンジェルズ】" -> "【Angels】"
"さあ、地上を清めに行くのだ！" -> "Now, go to purify the earth!"
"いざ、イリアス様のために！" -> "Alright, for Mr. Iliad!"
"メニュー" -> "menu"
"【エンジェルズＡ】" -> "【Angels A】"
"イリアス様のために、尽くしましょう！" -> "Let's do it for Mr. Iliad!"
"【エンジェルズＢ】" -> "【Angels B】"
"我々が、御身をお守りいたします！" -> "We will protect yourself!"
"【イリアス】" -> "【Iliad】"
"それはいいのですが、名札をつけてもらえません？" -> "Although it is nice, can not you attach a name tag?"
"あなた達の顔、区別がつかないので……" -> "Because your face can not be distinguished ... ..."
"【エンジェルズＡ】" -> "【Angels A】"
"それは失礼、なんとか個性を出しましょうか……？" -> "Is it rude, shall I let out personality ...?"
"【エンジェルズＢ】" -> "【Angels B】"
"それでは私は、語尾にゲスをつけてみるのゲス。" -> "Well then, I'm going to give a guess at the end."
"【イリアス】" -> "【Iliad】"
"努力は認めますが……" -> "Efforts are accepted ... ..."
"うん、まあ……いいでしょう。" -> "Yeah, well ... it would be nice."
"メニュー" -> "menu"
"【エンジェルズ】" -> "【Angels】"
"汚らわしい淫魔の群れか……" -> "It's a filthy bastard of umami ......"
"【ハーレム】" -> "【Harem】"
"ふん、天使が上品ぶっちゃって……" -> "Hmm, the angel is elegant ... ..."
"あんた達だって、大喜びで男を嫐ってるくせに。" -> "You guys are stupid with great joy."
"【エンジェルズ】" -> "【Angels】"
"よ、喜んでなどいない！" -> "Oh, are not you happy?"
"任務なので、仕方なく……" -> "Since it is a mission, it can not be helped ... ..."
"【エデン】" -> "【Eden】"
"たまたま通りかかったエデンですが……" -> "Eden who happened to pass ... ..."
"天使兵よ、イリアス様より授かった任務が不服なのですか？" -> "An angel soldier, are you dissatisfied with the task given by Iliad?"
"【エンジェルズ】" -> "【Angels】"
"そ、そのような事はありません。" -> "Well, there is not such a thing."
"心より楽しみながら――" -> "While enjoying from the heart -"
"【ハーレム】" -> "【Harem】"
"やっぱり楽しんでるじゃない！" -> "You are having fun of it!"
"【エンジェルズ】" -> "【Angels】"
"ぐぬぬ……" -> "Dog clothes ......"
"【ハーレム】" -> "【Harem】"
"ふん、ウソつき天使～！" -> "Five, angel with lies ~!"
"メニュー" -> "menu"
"【エデン】" -> "【Eden】"
"天使兵達……" -> "Angel soldiers ......"
"イリアス様のため、身を捧げるのですよ。" -> "For Ilius, sacrifice yourself."
"【エンジェルズ】" -> "【Angels】"
"はっ、エデン様！" -> "Ha, Eden-sama!"
"この身も心も、イリアス様のために！" -> "For this body and mind, for Iliads!"
"【エデン】" -> "【Eden】"
"ところで、茶碗ムシとはどのような虫なのですか？" -> "By the way, what kind of insect is a cup of tea cereal?"
"イリアス様がご所望なので、それっぽい虫を捕まえてきましたが……" -> "Ilias is your request, so I caught that kind of insect ... ..."
"【エンジェルズ】" -> "【Angels】"
"エデン様、これはクツワムシです。" -> "Eden-sama, this is a beetle."
"メニュー" -> "menu"
"メニュー" -> "menu"
"【エンジェルズ】" -> "【Angels】"
"今は遠慮しておこう……" -> "Now let's hold back ... ..."
"【トリニティ】" -> "【Trinity】"
"これを受け取るのです……" -> "I will receive this ..."
"【トリニティ】" -> "【Trinity】"
"これを受け取るのです……" -> "I will receive this ..."
"【トリニティ】" -> "【Trinity】"
"これを受け取るのです……" -> "I will receive this ..."
"【トリニティ】" -> "【Trinity】"
"これを受け取るのです……" -> "I will receive this ..."
"【トリニティ】" -> "【Trinity】"
"この地上に、愛と奇跡を示しましょう……" -> "Let 's show love and miracles on this earth ..."
"さあ、昇天したいのはどなたですか？" -> "Now, who is the one who wants to ascend?"
"メニュー" -> "menu"
"【トリニティ】" -> "【Trinity】"
"おお、溢れる緑～♪　澄み渡る空～♪" -> "Oh, overflowing green ~ ♪ Clear sky ~ ♪"
"【イリアス】" -> "【Iliad】"
"トリニティ……あなた達の歌声はいつ聞いても美しいですね。" -> "Trinity ...... Your singing voice is beautiful no matter when you listen."
"これからも、その歌で私の心を癒すのですよ。" -> "From now on, I will heal my heart with that song."
"【トリニティ】" -> "【Trinity】"
"はい、イリアス様。" -> "Yes, Mr. Iliad."
"お褒めにあずかり、誠に光栄です……" -> "I am honored to be praised ... ..."
"【イリアス】" -> "【Iliad】"
"でも、うたた寝している時の子守歌はやめて下さい。" -> "But please stop lullaby when you are sleeping."
"そのまま昇天してしまいそうになりますので……" -> "Because it will be ascending as it is ... ..."
"メニュー" -> "menu"
"【トリニティ】" -> "【Trinity】"
"一緒に歌いましょう、プロメスティン。" -> "Let 's sing along, pro mestin."
"その氷のような心、歌で溶かすのです……" -> "It melts with its ice-like heart, song ......"
"【プロメスティン】" -> "【Promotin】"
"そういうノリ、嫌いなんですよね。" -> "I do not like that kind of stuff."
"研究の邪魔ですし、どこか別の場所で歌ってくれません？" -> "It is an obstacle to research and can you sing somewhere else?"
"【トリニティ】" -> "【Trinity】"
"心を開いて～♪" -> "Open your mind ~ ♪"
"その想い、歌声に乗せて～♪" -> "That feeling, put on singing voice ~ ♪"
"【プロメスティン】" -> "【Promotin】"
"水銀♪　コバルト♪　カドミウム♪" -> "Mercury ♪ Cobalt ♪ Cadmium ♪"
"ナマリ♪　硫酸♪　オキシダン～♪" -> "Namari ♪ sulfuric acid ♪ oxidant ~ ♪"
"メニュー" -> "menu"
"【トリニティ】" -> "【Trinity】"
"あなたは、いたずらに人と交わり……" -> "You communicate with people unnecessarily ......"
"その罰によってそのような姿に変えられたのですね。" -> "It was turned into such a form by that punishment."
"【ぱたぱた】" -> "【Paddle】"
"そんなメルヘンチックに言われると違和感あるけど……" -> "I feel uncomfortable when I say such a fairy teck ......"
"まあ、その通りね。" -> "Well, that's right."
"【トリニティ】" -> "【Trinity】"
"ばれないようにやれば良かったのに……" -> "I wish I had done not to get rid of it ... ..."
"【ぱたぱた】" -> "【Paddle】"
"くっ、この連中……！" -> "Cuts, these guys ...!"
"ああ、腹が立つわ……！" -> "Oh, I get angry ... ...!"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【トリニティ】" -> "【Trinity】"
"今は職務があるので……" -> "Now I have a duty ... ..."
"【トリニティ】" -> "【Trinity】"
"今は職務があるので……" -> "Now I have a duty ... ..."
"【さつき】" -> "Satsuki"
"踊りですか？　癒やしですか？" -> "Are you dancing? Do you heal?"
"それとも……うふふっ♪" -> "Or ... ... ふ ふ っ ♪"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【アルシエル】" -> "【Alciel】"
"これを使うのです……" -> "I will use this ..."
"【アルシエル】" -> "【Alciel】"
"これを使うのです……" -> "I will use this ..."
"【アルシエル】" -> "【Alciel】"
"これを使うのです……" -> "I will use this ..."
"【アルシエル】" -> "【Alciel】"
"これを使うのです……" -> "I will use this ..."
"【アルシエル】" -> "【Alciel】"
"地上の汚れ、全てを消し去ろう……" -> "Dirt on the ground, let's erase everything ......"
"メニュー" -> "menu"
