"【牛】" -> "【Cow】"
"あたしも、たくさんミルク搾りをしました。" -> "I also squeezed out a lot of milk."
"今日もどっぷりですよ……" -> "I have plenty of clothes today ......"
"【セーラ】" -> "【Sailor】"
"姉妹ふれあい牧場、当分安泰だねっ♪" -> "Sister contact ranch, ♪ I'm relieved for the time ♪"
"【ニーナ】" -> "【Nina】"
"大牧場も夢じゃないですね、ふふふっ……" -> "A large farm is not a dream, too, hehe ... ..."
"メニュー" -> "menu"
"【サキュバス】" -> "【Succubus】"
"はい、イモをどうぞ……" -> "Yes, please have a potato ......"
"【セーラ】" -> "【Sailor】"
"ワーイ！　アタシ、オイモダイスキー！" -> "Wow! I am an omo dykey!"
"【サキュバス】" -> "【Succubus】"
"うふふっ、おかわりもありますよ……" -> "Uhhhhhh, there is also a substitute ......"
"【セーラ】" -> "【Sailor】"
"○×△□◇※☆◇！！" -> "○ × □ □ ◇ ※ ☆ ◇! !"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【セーラ】" -> "【Sailor】"
"あたしが大きくなってからね♪" -> "Since I grew bigger ♪"
"【セーラ】" -> "【Sailor】"
"あたしが大きくなってからね♪" -> "Since I grew bigger ♪"
"【セーラ】" -> "【Sailor】"
"あたしが大きくなってからね♪" -> "Since I grew bigger ♪"
"【セーラ】" -> "【Sailor】"
"あたしが大きくなってからね♪" -> "Since I grew bigger ♪"
"【ニーナ】" -> "【Nina】"
"これ、使って下さい。" -> "Please use this."
"【ニーナ】" -> "【Nina】"
"これ、使って下さい。" -> "Please use this."
"【ニーナ】" -> "【Nina】"
"これ、使って下さい。" -> "Please use this."
"【ニーナ】" -> "【Nina】"
"これ、使って下さい。" -> "Please use this."
"【ニーナ】" -> "【Nina】"
"このお城でも、牧場を開きたいな……" -> "Even in this castle, I want to open a pasture ... ..."
"牛かヒトを飼ってもいいですよね？" -> "You can keep a cow or a human, do not you?"
"メニュー" -> "menu"
"【セーラ】" -> "【Sailor】"
"おねぇちゃ～ん！" -> "Oh my God!"
"今日もいっぱい、ミルク搾ったよっ♪" -> "Today as well, I milked ♪"
"【ニーナ】" -> "【Nina】"
"あたしも、たくさんミルク搾りをしました。" -> "I also squeezed out a lot of milk."
"今日もどっぷりですよ……" -> "I have plenty of clothes today ......"
"【セーラ】" -> "【Sailor】"
"姉妹ふれあい牧場、当分安泰だねっ♪" -> "Sister contact ranch, ♪ I'm relieved for the time ♪"
"【ニーナ】" -> "【Nina】"
"大牧場も夢じゃないですね、ふふふっ……" -> "A large farm is not a dream, too, hehe ... ..."
"メニュー" -> "menu"
"【サキュバス】" -> "【Succubus】"
"はい、イモをどうぞ……" -> "Yes, please have a potato ......"
"【ニーナ】" -> "【Nina】"
"その……たまには、他のものも食べたいと思いません？" -> "That ... ... Sometimes, do not you want to eat other things?"
"【サキュバス】" -> "【Succubus】"
"イモは美味しくて、栄養があるのですよ。" -> "The potatoes are tasty and nutritious."
"【ニーナ】" -> "【Nina】"
"はぅぅ……" -> "Haugh ..."
"これさえなければ、良い村長さんなのに……" -> "Even if it is not this, it is a good village mayor ... ..."
"メニュー" -> "menu"
"【サキュバス】" -> "【Succubus】"
"はい、イモをどうぞ……" -> "Yes, please have a potato ......"
"【ニーナ】" -> "【Nina】"
"その……たまには、他のものも食べたいと思いません？" -> "That ... ... Sometimes, do not you want to eat other things?"
"【サキュバス】" -> "【Succubus】"
"イモは美味しくて、栄養があるのですよ。" -> "The potatoes are tasty and nutritious."
"【ニーナ】" -> "【Nina】"
"はぅぅ……" -> "Haugh ..."
"これさえなければ、良い村長さんなのに……" -> "Even if it is not this, it is a good village mayor ... ..."
"メニュー" -> "menu"
"メニュー" -> "menu"
"【ニーナ】" -> "【Nina】"
"明日でもいいですか……？" -> "will tomorrow be OK……?"
"「台所　おかしら立ち入り禁止」と書いてある……" -> "\"Kitchen okashira is not allowed to go out\" is written ..."
"「食料貯蔵庫　おかしら立ち入り禁止」と書いてある……" -> "It says \"food reservoir okashi entrance is prohibited\" ..."
"【アルビーナ】" -> "【Albina】"
"ほら、受け取ってよ！" -> "Here, take it!"
"【アルビーナ】" -> "【Albina】"
"ほら、受け取ってよ！" -> "Here, take it!"
"【アルビーナ】" -> "【Albina】"
"ほら、受け取ってよ！" -> "Here, take it!"
"【アルビーナ】" -> "【Albina】"
"ほら、受け取ってよ！" -> "Here, take it!"
"【アルビーナ】" -> "【Albina】"
"今日もスキュラに闇討ちしないと……" -> "I have to scare the scarlet today ..."
"それはともかく、私に用事？" -> "Anyway, do you need business with me?"
"メニュー" -> "menu"
"【アナスタシア】" -> "【Anastacia】"
"あなた……なんだか悪そうなラミアよねぇ。" -> "You ... ... It looks somewhat bad Lamia."
"【アルビーナ】" -> "【Albina】"
"だって、デーモンラミアだもんね。" -> "Because it is Demon Lamia."
"デーモンだから、とっても悪いよ♪" -> "It's a daemon, so it's very bad ♪"
"【アナスタシア】" -> "【Anastacia】"
"具体的に、どう悪いの？" -> "Specifically, how bad is it?"
"【アルビーナ】" -> "【Albina】"
"ほら……えっと、体の色が紫だったり……" -> "Hey ... .... Well, the color of the body is purple ... ..."
"変な模様があったり……" -> "There are strange patterns ......"
"【アナスタシア】" -> "【Anastacia】"
"別に悪くないわね……" -> "Separately it is not bad ..."
"メニュー" -> "menu"
"【アルビーナ】" -> "【Albina】"
"巫女なんてやってて、よく禁欲できるよね。" -> "You can do as a shrine maiden, you can often abstain."
"本当は、欲望を解放したいでしょ？" -> "Actually, you want to release your desire, do not you?"
"【魅月】" -> "【Tsukiyuki】"
"そ、そんな事はありません……" -> "Well, there is not such a thing ......"
"【アルビーナ】" -> "【Albina】"
"煩悩解放しちゃえ～♪" -> "Liberate your desire ~ ♪"
"欲にまみれちゃえ～♪" -> "Charmen with greed ~ ♪"
"【魅月】" -> "【Tsukiyuki】"
"あぅぅっ……！　や、やめて下さい……！" -> "Ah huh ...! Or, stop it ... ...!"
"メニュー" -> "menu"
"【アルビーナ】" -> "【Albina】"
"デーモンスキュラ……" -> "Daemon Scyra ..."
"同じデーモンといえど、スキュラとラミアは敵同士よ。" -> "Even though it is the same daemon, Scyra and Lamia are enemies."
"【ミリアム】" -> "【Miriam】"
"こちらこそ、ラミアは嫌いです。" -> "This is the way I dislike Lamia."
"しかし私達は、同じ脅威と戦う味方同士ではありませんか。" -> "But are not we all friends fighting the same threat?"
"【アルビーナ】" -> "【Albina】"
"デーモン同士、力を合わせろって事ね……面白いじゃない。" -> "Daemons, getting together, it is ... funny."
"【ミリアム】" -> "【Miriam】"
"ええ、デーモンが世界を救います。" -> "Yes, the demon will save the world."
"はりきって行きますよ～♪" -> "I will go crazy ~ ♪"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【アルビーナ】" -> "【Albina】"
"まだ、イヤだな……" -> "Still, I'm hurt ......"
"【アルビーナ】" -> "【Albina】"
"まだ、イヤだな……" -> "Still, I'm hurt ......"
"【ミリアム】" -> "【Miriam】"
"これ、使って下さいね。" -> "Please use it."
"【ミリアム】" -> "【Miriam】"
"これ、使って下さいね。" -> "Please use it."
"【ミリアム】" -> "【Miriam】"
"これ、使って下さいね。" -> "Please use it."
"【ミリアム】" -> "【Miriam】"
"これ、使って下さいね。" -> "Please use it."
"【ミリアム】" -> "【Miriam】"
"今日も、ラミアを締めまくらないと……" -> "Even today, I have to lock down Lamia ... ..."
"あっ、お勤めですか？" -> "Oh, is it working?"
"メニュー" -> "menu"
"【レモン】" -> "【Lemon】"
"デーモンスキュラですか……" -> "Is it Daemon Scyla ......"
"あなたも、スキュラの亜種のようですね。" -> "You seem to be a variant of Scyra, too."
"【ミリアム】" -> "【Miriam】"
"私は、デーモンですよ。" -> "I am a daemon."
"あなたは、見たところ……魔導タイプでしょうか？" -> "You saw ... ... Is it a magic type?"
"【レモン】" -> "【Lemon】"
"ええ……搾精触手がたくさんあるでしょう？" -> "Yeah ... ... There are lots of felony tentacles?"
"周囲に噛みつくから、少々大変ですが……" -> "It bites a bit because it bites around ... ..."
"【ミリアム】" -> "【Miriam】"
"私の下半身のデーモンは……正直、よく分かりません。" -> "My lower demon is ...... To be honest, I do not understand well."
"あんまり話とかしないですから……" -> "Because I do not talk so much ..."
"メニュー" -> "menu"
"【アルビーナ】" -> "【Albina】"
"デーモンスキュラ……" -> "Daemon Scyra ..."
"同じデーモンといえど、スキュラとラミアは敵同士よ。" -> "Even though it is the same daemon, Scyra and Lamia are enemies."
"【ミリアム】" -> "【Miriam】"
"こちらこそ、ラミアは嫌いです。" -> "This is the way I dislike Lamia."
"しかし私達は、同じ脅威と戦う味方同士ではありませんか。" -> "But are not we all friends fighting the same threat?"
"【アルビーナ】" -> "【Albina】"
"デーモン同士、力を合わせろって事ね……面白いじゃない。" -> "Daemons, getting together, it is ... funny."
"【ミリアム】" -> "【Miriam】"
"ええ、デーモンが世界を救います。" -> "Yes, the demon will save the world."
"はりきって行きますよ～♪" -> "I will go crazy ~ ♪"
"メニュー" -> "menu"
"【ミリアム】" -> "【Miriam】"
"あっ、深海タイプのスキュラですね！" -> "Oh, it's a deep-sea scylla!"
"私も、海に潜ってみた事があるんですよ……" -> "I also have tried diving in the ocean ......"
"【オーマ】" -> "【Omaha】"
"へぇ……それでどうなったの？" -> "Wow ... how did it go?"
"【ミリアム】" -> "【Miriam】"
"見事に溺れて、ゴルド海岸に半死半生で打ち上げられました……" -> "I was drowned dazzlingly and was launched in the Gordes coast half-deathly ..."
"【オーマ】" -> "【Omaha】"
"むぎゅっ……" -> "Muyuu ..."
"メニュー" -> "menu"
"メニュー" -> "menu"
"【ミリアム】" -> "【Miriam】"
"もう少し先でいいですか……？" -> "Is it OK with a while ahead ...?"
"【ミリアム】" -> "【Miriam】"
"もう少し先でいいですか……？" -> "Is it OK with a while ahead ...?"
"【ミリアム】" -> "【Miriam】"
"もう少し先でいいですか……？" -> "Is it OK with a while ahead ...?"
"【オーマ】" -> "【Omaha】"
"これを使いなさい……" -> "Use this ... ...."
"【オーマ】" -> "【Omaha】"
"これを使いなさい……" -> "Use this ... ...."
"【オーマ】" -> "【Omaha】"
"これを使いなさい……" -> "Use this ... ...."
"【オーマ】" -> "【Omaha】"
"これを使いなさい……" -> "Use this ... ...."
"【オーマ】" -> "【Omaha】"
"私の通った床、ヌルヌルになってるんだけど……" -> "My floor, I'm becoming a null null ... ..."
"掃除しておいてくれない？" -> "Will you clean it?"
"メニュー" -> "menu"
"【キューラ】" -> "【Kurara】"
"あなたは、海棲タイプのスキュラなのね。" -> "You are a maritime type scylar."
"【オーマ】" -> "【Omaha】"
"そうよ……" -> "that's right……"
"深海をこの触手で泳ぐの。" -> "I swim in the deep ocean with this tentacle."
"【キューラ】" -> "【Kurara】"
"でも、イカじゃないわね……" -> "But it is not a squid ..."
"【オーマ】" -> "【Omaha】"
"ええ、イカじゃないわね……" -> "Yeah, it is not a squid ..."
"【ソニア】" -> "【Sonia】"
"スキュラって、イカじゃないのにこだわるわね……" -> "Scyra is not squid, I'm sticking ... ..."
"メニュー" -> "menu"
"【ミリアム】" -> "【Miriam】"
"あっ、深海タイプのスキュラですね！" -> "Oh, it's a deep-sea scylla!"
"私も、海に潜ってみた事があるんですよ……" -> "I also have tried diving in the ocean ......"
"【オーマ】" -> "【Omaha】"
"へぇ……それでどうなったの？" -> "Wow ... how did it go?"
"【ミリアム】" -> "【Miriam】"
"見事に溺れて、ゴルド海岸に半死半生で打ち上げられました……" -> "I was drowned dazzlingly and was launched in the Gordes coast half-deathly ..."
"【オーマ】" -> "【Omaha】"
"むぎゅっ……" -> "Muyuu ..."
"メニュー" -> "menu"
"【オーマ】" -> "【Omaha】"
"上位のスキュラのくせに、他者の下僕に甘んじるの……？" -> "I am reluctant to the subordinate of others by the upper Scyra ......?"
"【セシール】" -> "[Cecile]"
"メイドは下僕ではありませんよ。" -> "Maids are not subordinates."
"それに腕がたくさんあるスキュラは、メイドと相性が良いのです。" -> "And Scyra with many arms is compatible with maid."
"【オーマ】" -> "【Omaha】"
"私には、理解できないわね。" -> "I can not understand it."
"他の奴にこき使われるなんて……" -> "It's like being overwhelmed by the other guy ......"
"【セシール】" -> "[Cecile]"
"尽くす悦びも、良いものですよ……" -> "Every pleasure to serve is also a good thing ......"
"最終的に、ご主人様が奉仕の虜になってしまうのも愉快です。" -> "Ultimately it is pleasant that your husband will be captivated by service."
"メニュー" -> "menu"
"メニュー" -> "menu"
"【オーマ】" -> "【Omaha】"
"まだダメよ……" -> "It is not good yet ..."
"【オーマ】" -> "【Omaha】"
"まだダメよ……" -> "It is not good yet ..."
"【オーマ】" -> "【Omaha】"
"まだダメよ……" -> "It is not good yet ..."
"【みお】" -> "【Mio】"
"これをあげるのじゃ。" -> "Give this up."
"【みお】" -> "【Mio】"
"これをあげるのじゃ。" -> "Give this up."
"【みお】" -> "【Mio】"
"これをあげるのじゃ。" -> "Give this up."
"【みお】" -> "【Mio】"
"これをあげるのじゃ。" -> "Give this up."
"【みお】" -> "【Mio】"
"これでもまだ、若輩の身……" -> "Even this, still young people ......"
"儂の力、天下万民に示したいのう。" -> "I want to show my power to the whole people."
"メニュー" -> "menu"
"【たつこ】" -> "【Tatsuko】"
"海のドラゴンなのです！" -> "It is a sea dragon!"
"格好良いのです！" -> "Good looking!"
"【みお】" -> "【Mio】"
"くくく、龍の子か……" -> "Whether it's hard or dragon child ..."
"海龍たる我を崇めるが良い。" -> "It is good to worship the Sea dragon."
"【たつこ】" -> "【Tatsuko】"
"そんなに、年は変わりませんよね？" -> "So much, the year has not changed, right?"
"【みお】" -> "【Mio】"
"……バレた？" -> "... ... Was it ballet?"
"メニュー" -> "menu"
"【みお】" -> "【Mio】"
"むっ、キリンか……" -> "Mutt, giraffe ......"
"【キリン】" -> "【Giraffe】"
"お主……若い癖に、なぜそんな喋り方なのじゃ？" -> "Your lord ...... Why is it such a way of talking to young habits?"
"【みお】" -> "【Mio】"
"儂は龍じゃからな。" -> "儂 It is a dragon."
"威厳がないと、なめられるのじゃ……" -> "Without dignity, you can lick it ... ..."
"【キリン】" -> "【Giraffe】"
"……変な奴じゃのう。" -> "... ... It is a weird fellow."
"メニュー" -> "menu"
"【みお】" -> "【Mio】"
"ほう、空のドラゴンか……" -> "Huh, is there an empty dragon ......"
"儂は海を制する龍よ。" -> "よ is a dragon who controls the sea."
"【ワーバイン】" -> "【Warbine】"
"若い癖に、ずいぶんと変な喋り方をするな……" -> "Do not make a funny way of talking to young habits ......"
"【みお】" -> "【Mio】"
"威厳あるかな……と思って。" -> "Do you think it is majestic ...?"
"【ワーバイン】" -> "【Warbine】"
"ない。" -> "Absent."
"メニュー" -> "menu"
"メニュー" -> "menu"
"【みお】" -> "【Mio】"
"ま、また今度にしないかのう……" -> "Well, I will not do it next time ..."
"【アネモ】" -> "【Anemo】"
"ほら、受け取って……" -> "Here, take it ......"
"【アネモ】" -> "【Anemo】"
"ほら、受け取って……" -> "Here, take it ......"
"【アネモ】" -> "【Anemo】"
"ほら、受け取って……" -> "Here, take it ......"
"【アネモ】" -> "【Anemo】"
"ほら、受け取って……" -> "Here, take it ......"
"【アネモ】" -> "【Anemo】"
"この体、床掃除に最適！" -> "Ideal for this body, floor cleaning!"
"……だと思った？　床も壁もヌルヌルのグチョグチョよ♪" -> "……I thought so? Both the floor and the wall ♪ I'm gonna do a nuduru ♪"
"メニュー" -> "menu"
"【イザベル】" -> "【Isabelle】"
"あなたも、イソギンチャク……" -> "You too, sea anemones ... ...."
"……なのかしら？" -> "...... I wonder?"
"【アネモ】" -> "【Anemo】"
"そうだと思うわ……たぶん。" -> "I guess so ... ... Maybe."
"【イザベル】" -> "【Isabelle】"
"なんだか、変な生き物よね……" -> "Somehow, it is a funny creature ... ..."
"【アネモ】" -> "【Anemo】"
"自分でも不思議よ、なんなのかしら……" -> "I wonder, what kind of thing ... ...."
"メニュー" -> "menu"
"【アネモ】" -> "【Anemo】"
"あら、アスタ……" -> "Oh, Asta ......"
"調子は良いみたいね。" -> "I feel good."
"【アスタ】" -> "【Asta】"
"前から思ってたんだけど……" -> "I was wondering before ...."
"あなた、何の魔物なの？" -> "What are you demons?"
"【アネモ】" -> "【Anemo】"
"なんか、イソギンチャク……とか？" -> "Something like sea anemone ... or?"
"【アスタ】" -> "【Asta】"
"とか！？" -> "And! What?"
"メニュー" -> "menu"
"【アネモ】" -> "【Anemo】"
"（何かしらあれ、変な生物……）" -> "(Something, funny creatures ... ...)"
"【アンフィル】" -> "【Anfill】"
"（奇妙な生き物だ……）" -> "(It's a strange creature ... ...)"
"【アネモ】" -> "【Anemo】"
"こんにちは、良い天気ね……" -> "Hello, nice weather ..."
"【アンフィル】" -> "【Anfill】"
"ええ、天気は良いものね……" -> "Yeah, the weather is good ..."
"【アネモ】" -> "【Anemo】"
"（変なの……）" -> "(strange thing……)"
"【アンフィル】" -> "【Anfill】"
"（不気味だ……）" -> "(It is creepy ......)"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【アネモ】" -> "【Anemo】"
"またにしない……？" -> "I will not do it again ... ....?"
"【アレリア】" -> "【Alleria】"
"わたくしに御用でしょうか？" -> "Would you like it for me?"
"連れ出させてくれるなら、嬉しいですわ……" -> "I will be happy if you bring me out ......"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【アリアドネ】" -> "【Ariadne】"
"さあ、行くぜ！" -> "Now, let's go!"
"次はどこを襲えばいいんだ？" -> "Where should I attack next?"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【グロリア】" -> "【Gloria】"
"酒の準備はしたかい？" -> "Did you prepare for liquor?"
"それじゃあ、いざ出発だよっ！" -> "Well then, it is departure!"
"メニュー" -> "menu"
"メニュー" -> "menu"
"【クレスタ】" -> "【Cresta】"
"あたしの銃は、百発百中！" -> "My gun is expensive!"
"どんな敵でも、狙い撃ちだよ？" -> "Any enemy is aiming at it?"
"メニュー" -> "menu"
"メニュー" -> "menu"
