"グランゴルド" -> "Grangold"
"【アラクネ達】" -> "【Arachnea】"
"ちょっと、どうなってるの！？" -> "Hey, what's going on? What?"
"混雑しすぎじゃない！？" -> "It is not too crowded! What?"
"【アリス】" -> "【Alice】"
"蜘蛛之皇女め、戦が下手だな……" -> "Spider's Princess, you are not good at battle ..."
"城に自軍を殺到させすぎて、身動きが取れなくなっていくぞ。" -> "You will soak your army in the castle too much and you will not be able to move."
"【イリアス】" -> "【Iliad】"
"蜘蛛之皇女の用兵は稚拙ですね……" -> "The Spider's Princess' s soldier is a childish child ... ..."
"城に兵力が集中しすぎて、身動きが取れなくなっています。" -> "Armament power is concentrated too much in the castle, and I can not move."
"【ルカ】" -> "【Luke】"
"ともかく、脇からは近付けそうにないね……" -> "In any case, I do not seem to be approaching from my side ..."
"【アラクネ達】" -> "【Arachnea】"
"ちょっと、どうなってるの！？" -> "Hey, what's going on? What?"
"混雑しすぎじゃない！？" -> "It is not too crowded! What?"
"【アリス】" -> "【Alice】"
"蜘蛛乃皇女め、戦が下手だな……" -> "Spider emperor girl, bad game is not good ..."
"城に自軍を殺到させすぎて、身動きが取れなくなっていくぞ。" -> "You will soak your army in the castle too much and you will not be able to move."
"【イリアス】" -> "【Iliad】"
"蜘蛛乃皇女の用兵は稚拙ですね……" -> "The soldier of Spider's Emperor is childish ... ..."
"城に兵力が集中しすぎて、身動きが取れなくなっています。" -> "Armament power is concentrated too much in the castle, and I can not move."
"【ルカ】" -> "【Luke】"
"ともかく、これじゃ近付けそうにないね……" -> "Anyway, it does not seem to get close at this time ..."
"【タランチュラ娘】" -> "【Tarantula girl】"
"……………………" -> "........................"
"【オートマータ娘】" -> "【Automata girl】"
"侵入者を排除します……" -> "Eliminate intruders ..."
"【アラクネ】" -> "【Arachne】"
"からくり人形に、邪魔されるなんて……！" -> "Karakuri doll, being disturbed ...!"
"【オートマータ娘】" -> "【Automata girl】"
"侵入者を排除します……" -> "Eliminate intruders ..."
"【アラクネ】" -> "【Arachne】"
"からくり人形に、邪魔されるなんて……！" -> "Karakuri doll, being disturbed ...!"
"【アリ娘】" -> "【Ali Girl】"
"市街ニ……敵、タクサン侵入……" -> "City D 4 ... ... Enemy, Takusan invasion ......"
"【アリ娘】" -> "【Ali Girl】"
"戦エナイ……" -> "Battle Enai ......"
"【兵士】" -> "[Soldier]"
"城に敵の大集団が……" -> "A large group of enemies in the castle ......"
"【パイズリ人形Ａ】" -> "【Fucking puppet A】"
"……ぷにゅっ。" -> "...... Puyuu."
"【パイズリ人形Ｂ】" -> "【Fucking Doll B】"
"むにゅっ、むにゅっ……" -> "Muuu, muyuu ..."
"【アラクネ】" -> "【Arachne】"
"ああ……この子達のおっぱい、やわらかい……" -> "Oh ...... This boob's tits, soft ......"
"【パイズリ人形Ａ】" -> "【Fucking puppet A】"
"……ぷにゅっ。" -> "...... Puyuu."
"【パイズリ人形Ｂ】" -> "【Fucking Doll B】"
"むにゅっ、むにゅっ……" -> "Muuu, muyuu ..."
"【アラクネ】" -> "【Arachne】"
"ああ……この子達のおっぱい、やわらかい……" -> "Oh ...... This boob's tits, soft ......"
"【パイズリ人形Ａ】" -> "【Fucking puppet A】"
"……ぷにゅっ。" -> "...... Puyuu."
"【パイズリ人形Ｂ】" -> "【Fucking Doll B】"
"むにゅっ、むにゅっ……" -> "Muuu, muyuu ..."
"【アラクネ】" -> "【Arachne】"
"ああ……この子達のおっぱい、やわらかい……" -> "Oh ...... This boob's tits, soft ......"
"【ブラックゴーレム娘】" -> "【Black Golem Musume】"
"グランゴルドの魔導技術を舐めないで！" -> "Do not lick the magic skill of Grangold!"
"【アラクネ】" -> "【Arachne】"
"ゴーレムが地味に多いわね……邪魔よ！" -> "There are a lot of golems on the ground ... ... Do not disturb!"
"【アリ娘】" -> "【Ali Girl】"
"ゴメンナサイ……" -> "I'm sorry ...."
"【兵士】" -> "[Soldier]"
"これだけの数、どうやって押し止めようというのか……" -> "How many this, how to stop pushing ......"
"【アリ娘】" -> "【Ali Girl】"
"ゴメンナサイ……" -> "I'm sorry ...."
"【アリス】" -> "【Alice】"
"敵味方で揉み合って、道が封鎖状態だな。" -> "The struggle with enemy ally, the road is blocked."
"別のところから進むぞ！" -> "I will go from another place!"
"【イリアス】" -> "【Iliad】"
"敵味方で揉み合って、道が封鎖状態ですね……" -> "The struggle with enemy ally, the road is in a blocked state ..."
"別のところから進みましょう！" -> "Let's proceed from another place!"
